"ID","Judge1","Judge2","Judge3","Judge4","Mean.Rating","concat","clean_text","loa","mr_scaled","loa_scaled","cluster_km","cluster_hc"
"62644",3,2,2,2,2.25,"sixty minus thirty minus seventeen equals thirteen","sixti minu thirti minu seventeen equal thirteen",0.5,0.153007154219866,-0.936729440525739,1,1
"62786",3,2,1,1,1.75,"fifty two divided by four","fifti two divid by four",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"63003",3,1,3,3,2.5,"open bracket open bracket two hundred twelve divided by two hundred twelve close bracket plus open bracket twelve minus seven close bracket multiplied by five close bracket minus twelve equals thirteen","open bracket open bracket two hundr twelv divid by two hundr twelv close bracket plu open bracket twelv minu seven close bracket multipli by five close bracket minu twelv equal thirteen",1,0.481624792260259,0.298306683373154,4,3
"63004",3,3,5,6,4.25,"there are six ewes and one ram . each ewe has two off minus springs per ram . how many sheep are there","there are six ewe and one ram each ewe ha two off minu spring per ram how mani sheep are there",1.5,2.78194825854301,1.53334280727205,3,2
"63062",4,4,5,5,4.5,"five times two plus three if you have a packet of thirty chocolates and you eat ten and share four with your brother and then three with your sister   he unlucky day that comes every year the day before the first two weeks of each month half of twenty six the hour after twelve o clock tomorrow","five time two plu three if you have a packet of thirti chocol and you eat ten and share four with your brother and then three with your sister he unlucki day that come everi year the day befor the first two week of each month half of twenti six the hour after twelv o clock tomorrow",0.577350269189626,3.11056589658341,-0.745668687240757,1,2
"63175",3,1,2,1,1.75,"three plus three plus three plus four equals thirteen one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus four plus four plus one plus one plus one plus one plus one","three plu three plu three plu four equal thirteen one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu four plu four plu one plu one plu one plu one plu one",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"63200",3,2,3,3,2.75,"one hundred sixty nine square root plus one minus one","one hundr sixti nine squar root plu one minu one",0.5,0.810242430300653,-0.936729440525739,1,1
"63201",3,2,4,5,3.5,"one plus one plus one plus one plus nine equals thirteen thirteen plus zero equals thirteen thirteen times one equals thirteen hydar had thirteen lollies angus wanted two but hydar said no . hydar had thirteen lollies left over hydar had nine pages and jeff stole one but gave four back .","one plu one plu one plu one plu nine equal thirteen thirteen plu zero equal thirteen thirteen time one equal thirteen hydar had thirteen lolli angu want two but hydar said no hydar had thirteen lolli left over hydar had nine page and jeff stole one but gave four back",1.29099444873581,1.79609534442183,1.01708399545868,3,2
"63438",3,1,1,1,1.5,"one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one minus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one","one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one minu one minu one minu one minu one minu one minu one minu one minu one minu one minu one minu one minu one minu one minu one minu one minu one minu one minu one minu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one",1,-0.832845759901315,0.298306683373154,4,3
"63603",3,2,2,2,2.25,"one hundred thousand forty five times zero plus sixty seven minus ninety seven plus forty three equals thirteen","one hundr thousand forti five time zero plu sixti seven minu nineti seven plu forti three equal thirteen",0.5,0.153007154219866,-0.936729440525739,1,1
"63741",2,2,4,5,3.25,"if you have ten apples and tim takes two and eats them  how many do you have to add to get thirteen","if you have ten appl and tim take two and eat them how mani do you have to add to get thirteen",1.5,1.46747770638144,1.53334280727205,3,2
"63776",3,1,2,2,2,"three times three plus four two times seven minus one three times six minus six plus one fourteen minus one twelve plus one four times four minus three plus one seven times five minus four times five minus two four timesfive minus seven ten times ten minus eighty seven plus two minus three plus one","three time three plu four two time seven minu one three time six minu six plu one fourteen minu one twelv plu one four time four minu three plu one seven time five minu four time five minu two four timesf minu seven ten time ten minu eighti seven plu two minu three plu one",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"63781",3,1,2,2,2,"two times six divided by by two plus two times two plus five minus two equals thirteen","two time six divid by by two plu two time two plu five minu two equal thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"63827",2,1,1,1,1.25,"one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one","one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one",0.5,-1.16146339794171,-0.936729440525739,2,4
"64006",3,2,4,4,3.25,"ten plus five equals f f plus ten minus twelve equals thirteen","ten plu five equal f f plu ten minu twelv equal thirteen",0.957427107756338,1.46747770638144,0.193148563733599,1,1
"64009",3,1,1,2,1.75,"one hundred minus eighty six plus one","one hundr minu eighti six plu one",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"64126",3,1,2,2,2,"one plus one plus three minus two times three plus seven minus one minus two equals thirteen","one plu one plu three minu two time three plu seven minu one minu two equal thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"64156",3,1,2,1,1.75,"ten plus three equals thirteen thirteen minus ten plus ten minus three plus three seven plus six minus three plus one plus two","ten plu three equal thirteen thirteen minu ten plu ten minu three plu three seven plu six minu three plu one plu two",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"64308",2,1,1.33333333333333,1,1.33333333333333,"x plus y minus z equals thirteen","x plu y minu z equal thirteen",0.471404520791032,-1.05192418526158,-1.00736234013229,2,4
"64442",3,2,3,2,2.5,"one times equals thirteen twenty five minus ten plus five minus three equals thirteen one hundred thirty divided by ten equals thirteen twenty minus seven equals thirteen six . five multiplied by two equals thirteen three multiplied by four plus one equals thirteen twelve plus one equals thirteen twenty two multiplied by two minus thirty one equals thirteen twenty multiplied by ten minus one hundred eighty seven equals thirteen","one time equal thirteen twenti five minu ten plu five minu three equal thirteen one hundr thirti divid by ten equal thirteen twenti minu seven equal thirteen six five multipli by two equal thirteen three multipli by four plu one equal thirteen twelv plu one equal thirteen twenti two multipli by two minu thirti one equal thirteen twenti multipli by ten minu one hundr eighti seven equal thirteen",0.577350269189626,0.481624792260259,-0.745668687240757,1,1
"64718",2,4,3,1,2.5,"bella broke her one  zero year old vase in a car crash . the vase cost her dollars two million to buy it in order to repair it  she needs to pay forty seven modulus more than it ' s origil cost . how much money will she spend ?","bella broke her one zero year old vase in a car crash the vase cost her dollar two million to buy it in order to repair it she need to pay forti seven modulu more than it s origil cost how much money will she spend",1.29099444873581,0.481624792260259,1.01708399545868,4,2
"64913",3,4,3,4,3.5,"four factorial minus eleven","four factori minu eleven",0.577350269189626,1.79609534442183,-0.745668687240757,1,1
"65146",3,1,2,2,2,"open bracket five times five close bracket minus open bracket six times two close bracket","open bracket five time five close bracket minu open bracket six time two close bracket",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"66009",2,1,1,2,1.5,"four hundred twenty minus four hundred seven","four hundr twenti minu four hundr seven",0.577350269189626,-0.832845759901315,-0.745668687240757,2,4
"66140",3,1,2,2,2,"twelve times three divided by by nine plus six minus two plus five","twelv time three divid by by nine plu six minu two plu five",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"66145",2,1,1,1,1.25,"one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one","one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one",0.5,-1.16146339794171,-0.936729440525739,2,4
"66159",2,1,1,2,1.5,"one plus one plus one plus one hundred minus one hundred plus ten plus ten minus ten plus ten minus ten plus ten minus ten equals thirteen","one plu one plu one plu one hundr minu one hundr plu ten plu ten minu ten plu ten minu ten plu ten minu ten equal thirteen",0.577350269189626,-0.832845759901315,-0.745668687240757,2,4
"66189",2,1,1,2,1.5,"one plus twenty minus thirteen plus five equals thirteen","one plu twenti minu thirteen plu five equal thirteen",0.577350269189626,-0.832845759901315,-0.745668687240757,2,4
"66235",2,2,1,2,1.75,"eight multiplied by two minus four plus one","eight multipli by two minu four plu one",0.5,-0.504228121860922,-0.936729440525739,2,4
"66838",2,1,3,2,2,"two times six point five equals thirteen","two time six point five equal thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"67057",2,1,1,2,1.5,"three plus three plus three plus three plus three minus two","three plu three plu three plu three plu three minu two",0.577350269189626,-0.832845759901315,-0.745668687240757,2,4
"67267",3,2,3,2,2.5,"fifteen times three minus thirty two times two divided by by two","fifteen time three minu thirti two time two divid by by two",0.577350269189626,0.481624792260259,-0.745668687240757,1,1
"67813",2,1,1.33333333333333,1,1.33333333333333,"six point nine plus four hundred twenty equals four hundred twenty nine point nine minus five hundred sixty five billion six hundred fifty six million five hundred sixty five thousand six hundred fifty six","six point nine plu four hundr twenti equal four hundr twenti nine point nine minu five hundr sixti five billion six hundr fifti six million five hundr sixti five thousand six hundr fifti six",0.471404520791032,-1.05192418526158,-1.00736234013229,2,4
"67816",3,1,2,3,2.25,"one hundred times ten divided by twenty minus ten minus twenty minus seventeen plus three plus ten","one hundr time ten divid by twenti minu ten minu twenti minu seventeen plu three plu ten",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"67974",3,1,3,2,2.25,"seven times five plus five divided by ten plus three","seven time five plu five divid by ten plu three",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"68050",3,1,5,1,2.5,"fivex plus three equals thirteen times equals","fivex plu three equal thirteen time equal",1.91485421551268,0.481624792260259,2.55806269189183,3,2
"68257",3,2,5,4,3.5,"zero point thirteen times one hundred equals thirteen","zero point thirteen time one hundr equal thirteen",1.29099444873581,1.79609534442183,1.01708399545868,3,2
"68332",3,1,2,2,2,"five plus eight plus ten minus eight plus one minus three equals thirteen","five plu eight plu ten minu eight plu one minu three equal thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"68589",2,1,1.33333333333333,1,1.33333333333333,"one hundred twenty three  times  two hundred forty five  times  two thousand three hundred forty five  times  fifty three trillion four hundred twenty five billion three hundred forty two million three hundred forty five thousand two hundred thirty four  times  fifty three thousand five hundred seventy two  times  nine trillion one hundred twenty three billion nine hundred forty seven million four hundred nineteen thousand two hundred thirty eight  times  twelve septillion eight hundred seventy four se times tillion one hundred twenty three quintillion six  hundred forty one quadrillion eighty seven trillion three hundred twenty four billion eight hundred million four hundred six ty four thousand eight hundred eighty six   times  1 . 2734six 182374six 12e plus 29  times  1 . 23874six 1238471six e plus 28  times  1 . 28374six 18237412e plus 32  times  one se times tillion three hundred twenty eight quintillion seven hundred forty six  quadrillion one hundred twenty eight trillion three hundred forty seven billion six  hundred thirty two million four hundred forty eight thousand three hundred twenty six   times  one se times tillion two hundred thirty seven quintillion eight hundred six ty four quadrillion one hundred twenty eight trillion three hundred seventy four billion six  hundred twenty three million six  hundred eighty thousand nine hundred six ty six   times  eight hundred twenty one trillion seven hundred thirty four billion six  hundred eighteen million two hundred thirty seven thousand six  hundred forty one  times  one hundred seventy eight thousand two hundred thirty six   times  eight hundred seventeen quadrillion two hundred six ty one trillion eight hundred seventy two billion three hundred six ty eight million one hundred seventy two thousand three hundred twenty eight  times  one hundred eighty two quadrillion three hundred seventy six  trillion four hundred eighty one billion two hundred seventy three million six  hundred forty eight thousand one hundred twenty eight  times  three hundred six ty eight se times tillion three hundred forty two quintillion one hundred seventy three quadrillion six  hundred forty eight trillion one hundred twenty seven billion three hundred six ty million six  hundred forty thousand four hundred six   times  eighty two quintillion one hundred seventy three quadrillion four hundred six ty eight trillion one hundred twenty seven billion three hundred forty six  million eight hundred six teen thousand forty two  times  one se times tillion two hundred thirty eight quintillion seven hundred forty six  quadrillion one hundred twenty nine trillion eight hundred thirty seven billion five hundred ninety two million nine hundred six ty six   times  nine hundred eighteen quintillion two hundred seventy three quadrillion four hundred eighty nine trillion one hundred seventy two billion three hundred forty six  million eighty two thousand two hundred forty  times  six ty three  times  zero plus fourteen minus two plus one equals thirteen","one hundr twenti three time two hundr forti five time two thousand three hundr forti five time fifti three trillion four hundr twenti five billion three hundr forti two million three hundr forti five thousand two hundr thirti four time fifti three thousand five hundr seventi two time nine trillion one hundr twenti three billion nine hundr forti seven million four hundr nineteen thousand two hundr thirti eight time twelv septillion eight hundr seventi four se time tillion one hundr twenti three quintillion six hundr forti one quadrillion eighti seven trillion three hundr twenti four billion eight hundr million four hundr six ty four thousand eight hundr eighti six time 1 2734six 182374six 12e plu 29 time 1 23874six 1238471six e plu 28 time 1 28374six 18237412e plu 32 time one se time tillion three hundr twenti eight quintillion seven hundr forti six quadrillion one hundr twenti eight trillion three hundr forti seven billion six hundr thirti two million four hundr forti eight thousand three hundr twenti six time one se time tillion two hundr thirti seven quintillion eight hundr six ty four quadrillion one hundr twenti eight trillion three hundr seventi four billion six hundr twenti three million six hundr eighti thousand nine hundr six ty six time eight hundr twenti one trillion seven hundr thirti four billion six hundr eighteen million two hundr thirti seven thousand six hundr forti one time one hundr seventi eight thousand two hundr thirti six time eight hundr seventeen quadrillion two hundr six ty one trillion eight hundr seventi two billion three hundr six ty eight million one hundr seventi two thousand three hundr twenti eight time one hundr eighti two quadrillion three hundr seventi six trillion four hundr eighti one billion two hundr seventi three million six hundr forti eight thousand one hundr twenti eight time three hundr six ty eight se time tillion three hundr forti two quintillion one hundr seventi three quadrillion six hundr forti eight trillion one hundr twenti seven billion three hundr six ty million six hundr forti thousand four hundr six time eighti two quintillion one hundr seventi three quadrillion four hundr six ty eight trillion one hundr twenti seven billion three hundr forti six million eight hundr six teen thousand forti two time one se time tillion two hundr thirti eight quintillion seven hundr forti six quadrillion one hundr twenti nine trillion eight hundr thirti seven billion five hundr nineti two million nine hundr six ty six time nine hundr eighteen quintillion two hundr seventi three quadrillion four hundr eighti nine trillion one hundr seventi two billion three hundr forti six million eighti two thousand two hundr forti time six ty three time zero plu fourteen minu two plu one equal thirteen",0.471404520791032,-1.05192418526158,-1.00736234013229,2,4
"68622",3,1,3,5,3,"today is the scariest friday of the year .","today is the scariest friday of the year",1.63299316185545,1.13886006834105,1.86184552551808,3,2
"68651",3,2,6,2,3.25,"c equals fifty c plus fifty minus ten divided by three plus one divided by two minus two","c equal fifti c plu fifti minu ten divid by three plu one divid by two minu two",1.89296944860009,1.46747770638144,2.50400573649153,3,2
"68980",3,2,2,2,2.25,"one plus ten plus two two plus five plus six four plus six plus three eight plus three plus two six plus one plus three plus one plus one five plus five plus three seventeen minus four one hundred forty minus one hundred twenty six twelve plus zero plus one seven plus three","one plu ten plu two two plu five plu six four plu six plu three eight plu three plu two six plu one plu three plu one plu one five plu five plu three seventeen minu four one hundr forti minu one hundr twenti six twelv plu zero plu one seven plu three",0.5,0.153007154219866,-0.936729440525739,1,1
"69016",4,4,4,4,4,"there are twenty five rabbits living in my garden . my big dog ate five . but the next year the population doubled . there is now forty rabbits so i bought two cats whih between them and the dog ate thirty girl rabbits that year and that meant there was only ten boy rabbits . animal welfare bought in two girl rabbits and the ne","there are twenti five rabbit live in my garden my big dog ate five but the next year the popul doubl there is now forti rabbit so i bought two cat whih between them and the dog ate thirti girl rabbit that year and that meant there wa onli ten boy rabbit anim welfar bought in two girl rabbit and the ne",0,2.45333062050262,-2.17176556442463,1,1
"69078",3,3,3,3,3,"square root of eighty two plus two squared","squar root of eighti two plu two squar",0,1.13886006834105,-2.17176556442463,1,1
"69126",2,1,1.33333333333333,1,1.33333333333333,"x plus x equals two x","x plu x equal two x",0.471404520791032,-1.05192418526158,-1.00736234013229,2,4
"69176",4,1,2,3,2.5,"five hundred eighty nine billion one hundred seventy four million six hundred fifty two thousand three hundred forty plus twelve minus sixteen minus five trillion eight hundred ninety one billion seven hundred seventy four million six hundred fifty two thousand three hundred thirty four plus thirty nine divided by three equals thirteen","five hundr eighti nine billion one hundr seventi four million six hundr fifti two thousand three hundr forti plu twelv minu sixteen minu five trillion eight hundr nineti one billion seven hundr seventi four million six hundr fifti two thousand three hundr thirti four plu thirti nine divid by three equal thirteen",1.29099444873581,0.481624792260259,1.01708399545868,4,2
"69250",3,1,1,2,1.75,"open bracket two  times seven close bracket minus one equals thirteen","open bracket two time seven close bracket minu one equal thirteen",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"69440",3,1,2,2,2,"thirteen times thirteen plus two hundred fifty six minus two hundred minus twenty minus six divided by thirteen","thirteen time thirteen plu two hundr fifti six minu two hundr minu twenti minu six divid by thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"7",2,2,2,2,2,"three","three",0,-0.175610483820528,-2.17176556442463,2,4
"70267",3,1,1,2,1.75,"thirteen plus one hundred minus one hundred times one equals thirteen","thirteen plu one hundr minu one hundr time one equal thirteen",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"70637",3,1,3,5,3,"if you have twelve cars and two of them get stolen  but some years later you buy another three  at the end of your life how many cars do you have ?","if you have twelv car and two of them get stolen but some year later you buy anoth three at the end of your life how mani car do you have",1.63299316185545,1.13886006834105,1.86184552551808,3,2
"70642",3,1,1,1,1.5,"sixty nine minus fifty six equals","sixti nine minu fifti six equal",1,-0.832845759901315,0.298306683373154,4,3
"70732",3,1,2,3,2.25,"open bracket open bracket five thousand minus four thousand nine hundred eighty close bracket minus seven close bracket  times one thousand one hundred eleven divided by by one thousand one hundred eleven","open bracket open bracket five thousand minu four thousand nine hundr eighti close bracket minu seven close bracket time one thousand one hundr eleven divid by by one thousand one hundr eleven",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"70807",2,2,2,4,2.5,"he had five dogs and then he eight dogs now he has thirteen dogs","he had five dog and then he eight dog now he ha thirteen dog",1,0.481624792260259,0.298306683373154,4,3
"70972",2,1,1,1,1.25,"fourteen minus one sixteen minus three","fourteen minu one sixteen minu three",0.5,-1.16146339794171,-0.936729440525739,2,4
"71050",3,1,2,3,2.25,"one plus twelve two plus eleven one hundred sixty nine divided by thirteen thirty nine divided by three one hundred four divided by eight six point five multiplied by two four multiplied by three plus one","one plu twelv two plu eleven one hundr sixti nine divid by thirteen thirti nine divid by three one hundr four divid by eight six point five multipli by two four multipli by three plu one",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"71202",3,1,2,1,1.75,"five open bracket two times minus nine close bracket equals ten","five open bracket two time minu nine close bracket equal ten",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"71215",2,1,1,1,1.25,"thirteen times one","thirteen time one",0.5,-1.16146339794171,-0.936729440525739,2,4
"71280",2,1,1,1,1.25,"forty four thousand two hundred ten","forti four thousand two hundr ten",0.5,-1.16146339794171,-0.936729440525739,2,4
"71318",3,1,2,2,2,"three plus ten plus eight minus eight open bracket twelve times two close bracket minus : two minus one","three plu ten plu eight minu eight open bracket twelv time two close bracket minu two minu one",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"71480",3,1,1,3,2,"five times two plus three times two minus thirteen","five time two plu three time two minu thirteen",1.15470053837925,-0.175610483820528,0.680428189943119,4,3
"71481",2,1,1,1,1.25,"thirty one minus thirty one minus thirty one minus three minus one minus three minus twelve minus threee minus thirteenqefninevweeightg rquhfioc twenty nineothreerlmvdhw ultworthreeqd","thirti one minu thirti one minu thirti one minu three minu one minu three minu twelv minu threee minu thirteenqefninevweeightg rquhfioc twenti nineothreerlmvdhw ultworthreeqd",0.5,-1.16146339794171,-0.936729440525739,2,4
"71511",5,4,1,6,4,"thirteen . thirteen has eight letters . it has two syllables . eight plus two equals ten . ten has three letters . ten plus three equals thirteen . bam .","thirteen thirteen ha eight letter it ha two syllabl eight plu two equal ten ten ha three letter ten plu three equal thirteen bam",2.16024689946929,2.45333062050262,3.16420035034567,3,2
"71546",2,1,1,2,1.5,"one plus two times two equals thirteen","one plu two time two equal thirteen",0.577350269189626,-0.832845759901315,-0.745668687240757,2,4
"71615",3,1,2,NA,2,"thirteen minus twelve plus eleven plus eighty seven plus one minus eighty eight equals thirteen","thirteen minu twelv plu eleven plu eighti seven plu one minu eighti eight equal thirteen",1,-0.175610483820528,0.298306683373154,4,3
"71642",3,1,1,3,2,"one hundred minus eighty seven plus twenty minus twenty","one hundr minu eighti seven plu twenti minu twenti",1.15470053837925,-0.175610483820528,0.680428189943119,4,3
"71712",3,4,6,4,4.25,"if a boy wanted to be three years older than he is  and two years ago he was a multiple of four . how old is the","if a boy want to be three year older than he is and two year ago he wa a multipl of four how old is the",1.25830573921179,2.78194825854301,0.936340521247093,3,2
"71741",3,1,1,2,1.75,"thirteen times zero plus two minus one plus one minus one plus thirteen","thirteen time zero plu two minu one plu one minu one plu thirteen",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"71843",3,1,2,2,2,"ten times eight minus ten times five minus seventeen","ten time eight minu ten time five minu seventeen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"71872",3,2,3,3,2.75,"five plus four minus thirteen take away three add minus two minus six divided by by seven equals ? ?","five plu four minu thirteen take away three add minu two minu six divid by by seven equal",0.5,0.810242430300653,-0.936729440525739,1,1
"72050",4,1,2,3,2.5,"open paranthesis eighteen plus eighty seven thousand one hundred sixty three plus eight hundred twelve million three hundred sixty eight thousand one hundred twenty seven plus open bracket one hundred twenty three times eight thousand one hundred seventy two close bracket close paranthesis times zero plus fifteen minus two","open paranthesi eighteen plu eighti seven thousand one hundr sixti three plu eight hundr twelv million three hundr sixti eight thousand one hundr twenti seven plu open bracket one hundr twenti three time eight thousand one hundr seventi two close bracket close paranthesi time zero plu fifteen minu two",1.29099444873581,0.481624792260259,1.01708399545868,4,2
"72060",3,1,3,3,2.5,"open bracket thirteen multiplied by multiplied by two plus two multiplied by multiplied by two close bracket divided by four minus thirty point two five","open bracket thirteen multipli by multipli by two plu two multipli by multipli by two close bracket divid by four minu thirti point two five",1,0.481624792260259,0.298306683373154,4,3
"72184",2,1,1,1,1.25,"three plus ten","three plu ten",0.5,-1.16146339794171,-0.936729440525739,2,4
"72198",3,1,1,2,1.75,"thirteen times zero plus fourteen minus five","thirteen time zero plu fourteen minu five",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"72248",3,1,2,3,2.25,"one hundred minus eighty three minus thirteen plus ten minus nine plus four equals thirteen","one hundr minu eighti three minu thirteen plu ten minu nine plu four equal thirteen",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"72277",3,3,3,2,2.75,"two open bracket four plus two close bracket plus one equals thirteen","two open bracket four plu two close bracket plu one equal thirteen",0.5,0.810242430300653,-0.936729440525739,1,1
"72346",3,1,1,2,1.75,"one hundred thirty minus one hundred plus ten minus twenty seven","one hundr thirti minu one hundr plu ten minu twenti seven",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"72557",2,1,1,3,1.75,"take away the fifteen and the two  and what do you have ?","take away the fifteen and the two and what do you have",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"72612",3,1,2,2,2,"five times six minus thirteen minus four","five time six minu thirteen minu four",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"72662",2,1,1,1,1.25,"one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one","one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one",0.5,-1.16146339794171,-0.936729440525739,2,4
"72764",2,1,1,2,1.5,"one hundred thirty divided by by ten plus thirteen","one hundr thirti divid by by ten plu thirteen",0.577350269189626,-0.832845759901315,-0.745668687240757,2,4
"72949",3,1,1,2,1.75,"nine times two equals eighteen minus fifteen equals three plus ten equals thirteen","nine time two equal eighteen minu fifteen equal three plu ten equal thirteen",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"73065",3,1,3,2,2.25,"open bracket open bracket forty three minus ten close bracket plus twenty close bracket minus forty","open bracket open bracket forti three minu ten close bracket plu twenti close bracket minu forti",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"73103",3,2,3,1,2.25,"two open bracket three plus three point five close bracket","two open bracket three plu three point five close bracket",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"73145",3,1,1,1,1.5,"five plus eight plus zero plus zero plus zero plus zero plus thirteen","five plu eight plu zero plu zero plu zero plu zero plu thirteen",1,-0.832845759901315,0.298306683373154,4,3
"73197",2,1,1.33333333333333,1,1.33333333333333,"gdcisagfdwbfouoneyeightqwzerofo wnbfseventy eightrnineqsevenwyfqwtreightqwseventeightqgbufyiqhrukhquodhfowqdfq","gdcisagfdwbfouoneyeightqwzerofo wnbfseventi eightrnineqsevenwyfqwtreightqwseventeightqgbufyiqhrukhquodhfowqdfq",0.471404520791032,-1.05192418526158,-1.00736234013229,2,4
"73206",3,1,2,2,2,"fourteen plus five minus three minus two minus one","fourteen plu five minu three minu two minu one",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"73207",3,1,3,3,2.5,"open bracket open bracket two multiplied by open bracket seven plus two close bracket close bracket divided by seven close bracket plus eleven","open bracket open bracket two multipli by open bracket seven plu two close bracket close bracket divid by seven close bracket plu eleven",1,0.481624792260259,0.298306683373154,4,3
"73263",3,2,5,3,3.25,"there are x little kids who decided to play on the playground . they all had a go on the monkey bars . eight made it across but two didn ' t . how many kid","there are x littl kid who decid to play on the playground they all had a go on the monkey bar eight made it across but two didn t how mani kid",1.25830573921179,1.46747770638144,0.936340521247093,3,2
"73292",3,1,2,2,2,"open bracket one hundred minus ninety close bracket plus one plus three minus one","open bracket one hundr minu nineti close bracket plu one plu three minu one",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"73400",3,1,2,2,2,"six hundred sixty six minus four hundred twenty minus sixty nine minus one hundred sixty seven plus three equals thirteen","six hundr sixti six minu four hundr twenti minu sixti nine minu one hundr sixti seven plu three equal thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"73631",3,1,1,1,1.5,"one plus one plus one plus one plus one plus one plus one plus one plus two plus two plus two plus three equals eighteen","one plu one plu one plu one plu one plu one plu one plu one plu two plu two plu two plu three equal eighteen",1,-0.832845759901315,0.298306683373154,4,3
"73673",3,1,2,2,2,"three times three equals nine plus three plus one times two divided by by two equals thirteen","three time three equal nine plu three plu one time two divid by by two equal thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"78541",2,1,1.33333333333333,1,1.33333333333333,"one times one to the power of e plus 57 minus a bit","one time one to the power of e plu 57 minu a bit",0.471404520791032,-1.05192418526158,-1.00736234013229,2,4
"78559",2,1,1,1,1.25,"twelve plus one","twelv plu one",0.5,-1.16146339794171,-0.936729440525739,2,4
"78606",3,1,2,2,2,"five hundred ninety three plus seven equals three hundred three hundred divided by three equals one hundred one hundred minus ninety seven","five hundr nineti three plu seven equal three hundr three hundr divid by three equal one hundr one hundr minu nineti seven",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"78624",3,2,2,3,2.5,"open bracket one plus two close bracket to the power of open bracket six divided by two close bracket plus two to the power of two","open bracket one plu two close bracket to the power of open bracket six divid by two close bracket plu two to the power of two",0.577350269189626,0.481624792260259,-0.745668687240757,1,1
"78639",3,1,2,2,2,"one plus twelve plus two minus two plus eight plus one minus nine equals thirteen","one plu twelv plu two minu two plu eight plu one minu nine equal thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"78695",3,1,2,2,2,"five plus eight one thousand times zero plus thirteen minus two plus one plus two minus one","five plu eight one thousand time zero plu thirteen minu two plu one plu two minu one",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"78706",3,2,2,3,2.5,"open bracket open bracket two timesseven close bracket plus six close bracket divided by two plus three","open bracket open bracket two timesseven close bracket plu six close bracket divid by two plu three",0.577350269189626,0.481624792260259,-0.745668687240757,1,1
"78835",3,1,2,2,2,"thirteen plus thirteen plus thirteen plus thirteen plus thirteen plus thirteen plus thirteen divided by seven equals thirteen","thirteen plu thirteen plu thirteen plu thirteen plu thirteen plu thirteen plu thirteen divid by seven equal thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
